name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_rad        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_rad_peak
-             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam        Jy*m/s             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           m/s           m/s           m/s           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix        Jy*m/s           deg           deg           m/s           pix           pix           pix           deg           deg           m/s
"MKTCS-HI J054547.30-255121.6"           120    767.378760    456.033383    207.699597           758           776           448           465           201           210          1082  -4.83408e-04   9.02720e-04    128.701922      1.000000             0      0.210256      1.762947      2.016216     -0.345589      0.843693   1.17418e-04   2.36623e+05   1.44195e+05   2.28392e+05      7.127277      5.556979     45.997255      3.466364      2.643693     37.190426    189.893830      0.480204      0.487441      0.298584     29.681620     86.447084    -25.856008   1.34201e+07           767           456           209     86.447786    -25.856065   1.33627e+07
"MKTCS-HI J054816.26-254258.7"           121    432.060022    539.854243    201.353169           420           443           532           547           195           204           934  -3.07198e-04   7.18744e-04    109.053406      1.000000             0      0.168333      1.826613      1.556896      0.103132      1.297284   1.03439e-04   1.60612e+05   1.20979e+05   1.55916e+05      8.384327      5.712328     87.279537      6.144881      4.331056    -84.382498    273.435546      0.695997      0.470941      0.234781     24.293899     87.067756    -25.716304   1.37000e+07           433           538           202     87.066025    -25.719398   1.36715e+07
"MKTCS-HI J054441.70-260211.4"           122    914.468760    347.243095    184.886441           907           922           337           356           182           190          1067  -6.69828e-04      0.001394    380.146942      0.994847             0      0.269841      1.684911      1.031041     -0.076618     -0.146765   3.23851e-04   3.19026e+05   2.58140e+05   3.02255e+05      6.924338      5.000625     -5.656435      4.063386      3.653114     -8.872638    173.065255      0.493829      0.617003      0.336936     81.295277     86.173761    -26.036501   1.44263e+07           915           348           184     86.172782    -26.035235   1.44654e+07
"MKTCS-HI J054629.92-253238.9"           123    671.677934    643.319880    171.387001           663           680           636           654           161           174           922  -3.45606e-04      0.001148    208.589850      1.000000             0      0.141156      3.752906      3.281057      0.370416      0.003139   7.76000e-05   2.10094e+05   1.97469e+05   2.06452e+05      6.024802      4.688589    -85.208035      6.493363      4.704413    -84.880495    268.517799      0.237400      0.212909      0.200744     18.107779     86.624678    -25.544129   1.50217e+07           672           643           170     86.624082    -25.544662   1.50829e+07
"MKTCS-HI J055046.93-254858.4"           124     93.148940    478.301339    155.466824            85           103           457           493           149           165          1123     -0.003399      0.003875   1026.734811      0.996718             4      0.035320      1.788456      1.184739     -1.390633      5.166912   6.70335e-04   5.88799e+05   4.76246e+05   6.11280e+05     19.754393      7.761778      7.897020     15.810607      7.401801      0.843129    197.540562      0.509108      1.213113      0.535829    172.631399     87.695535    -25.816229   1.57239e+07            88           477           154     87.705086    -25.818337   1.57886e+07
"MKTCS-HI J054933.44-250704.0"           125    256.534860    898.346273    150.087796           244           274           889           906           147           154          1167     -0.001390      0.002596    677.620504      1.000000             0      0.137917      1.984038      1.253340      0.085111      0.755626   4.36150e-04   2.93884e+05   2.82918e+05   2.90423e+05     12.742044      4.464049    -74.576350     11.341724      2.646585    -74.606182    117.576920      0.845206      0.398309      0.243843    114.500942     87.389323    -25.117773   1.59612e+07           256           898           153     87.390311    -25.118346   1.58327e+07
"MKTCS-HI J054930.72-251722.2"           126    263.163460    795.348106    131.839318           250           275           783           805           127           137          1657  -9.16105e-04      0.002918    736.859508      1.000000             0      0.157754      2.697737      2.436164      0.656891      0.270659   2.48833e-04   2.62649e+05   1.70742e+05   2.27686e+05      7.627093      6.592266    -70.679838      6.267171      5.508245     15.202411    232.874234      0.370627      0.325054      0.151623     77.840857     87.377996    -25.289492   1.67661e+07           263           796           130     87.378292    -25.288404   1.68472e+07
"MKTCS-HI J055027.86-253053.9"           127    134.893636    659.348489    124.161255           128           142           653           667           123           127           293     -0.001242      0.002746    281.134267      0.991350             0      0.155372      2.863059      1.473789     -0.170081     -0.491948   4.87808e-04   1.55365e+05   2.69149e+04   1.61510e+05      7.739471      4.510039     52.488147      6.913888      3.357931     43.501057    234.321280      0.725807      0.597224      0.260480     64.168337     87.616064    -25.514962   1.71047e+07           137           657           123     87.612201    -25.518899   1.71559e+07
"MKTCS-HI J054654.98-254725.8"           128    615.137552    495.535444    117.586967           602           625           487           505           114           125          1085  -1.92862e-04   7.85373e-04    188.336619      1.000000             0      0.120726      2.762165      1.918366      0.646409     -0.211836   8.94118e-05   2.28734e+05   1.71020e+05   4.00848e+05      7.690134      6.067023    -74.677697      6.447352      5.609916    -77.003677    191.664318      0.475508      0.371587      0.292240     22.633300     86.729063    -25.790494   1.73947e+07           616           497           118     86.727467    -25.788053   1.73765e+07
"MKTCS-HI J054603.53-254205.1"           129    731.047199    548.864209    115.475549           723           746           538           558           112           121          1400  -4.09916e-04   6.26865e-04    142.143899      1.000000             0      0.179630      1.760413      1.865170     -0.535678      1.029836   8.89979e-05   2.99926e+05   2.53710e+05   2.95856e+05      6.625408      5.569855     18.031912      6.204824      3.758858     26.489681     68.162176      0.421059      0.448972      0.202600     25.590681     86.514690    -25.701415   1.74878e+07           730           549           118     86.516627    -25.701192   1.73765e+07
"MKTCS-HI J054624.17-252251.1"           130    684.762473    741.263416    117.384320           678           692           731           750           115           120           676  -2.95820e-04   7.14734e-04     78.434798      1.000000             0      0.265873      2.029731      1.948875      0.159217     -0.211660   8.62546e-05   1.97783e+05   8.83647e+04   2.00347e+05      7.796100      4.376256     27.549820      6.825742      3.057054     24.723728    213.477301      0.478104      0.599727      0.204950     17.234298     86.600720    -25.380866   1.74036e+07           684           743           117     86.602130    -25.377973   1.74206e+07
"MKTCS-HI J054611.31-254115.7"           131    713.529890    557.130990    116.267447           705           723           549           566           115           119           715  -2.93742e-04   5.78307e-04    111.366110      1.000000             0      0.310256      2.666668      1.620169     -0.299794      0.684631   8.97510e-05   1.25344e+05   9.88105e+04   1.20934e+05      6.908324      5.897687    -50.644901      4.764687      4.258922    -16.421175     71.252060      0.514917      0.489720      0.124293     18.442963     86.547115    -25.687687   1.74529e+07           714           556           116     86.546243    -25.689571   1.74647e+07
